title,link
Aruba.Instant.Arbitrary.File.and.Directory.Command.Injection,www.fortiguard.com/encyclopedia/ips/51313
Siemens.Desigo.PX.Web.Remote.DoS,www.fortiguard.com/encyclopedia/ips/51316
WordPress.Email.Template.Designer.Plugin.Authentication.Bypass,www.fortiguard.com/encyclopedia/ips/51302
Apache.Kylin.REST.API.Admin.Config.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/51265
WordPress.Download.Monitor.Plugin.post_title.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51263
Schneider.Electric.IGSS.dc.exe.opcode.101.Heap.Buffer.Overflow,www.fortiguard.com/encyclopedia/ips/51254
phpGACL.assign_group.php.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/51258
WordPress.Contact.Form.Entries.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51242
Grafana.Labs.Grafana.CVE-2022-21703.CSRF,www.fortiguard.com/encyclopedia/ips/51202
MS.Windows.TCP.FIN.Window.Size.DoS,www.fortiguard.com/encyclopedia/ips/51206
Google.Chrome.Animation.CVE-2021-30582.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/51194
Delta.Industrial.Automation.DIALink.schedule.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51198
Atlassian.Jira.Server.and.Data.Center.Issue.Collector.XSS,www.fortiguard.com/encyclopedia/ips/51188
ManageEngine.ServiceDesk.Plus.CVE-2021-46065.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51192
Oracle.MySQL.Cluster.Management.API.Stack.Buffer.Overflow,www.fortiguard.com/encyclopedia/ips/51176
Google.Chrome.Autofill.CVE-2021-21177.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/51171
Google.Chrome.Autofill.Security.UI.Spoofing,www.fortiguard.com/encyclopedia/ips/51156
Jenkins.Matrix.Project.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51173
Google.Chrome.CSP.Security.Feature.Bypass,www.fortiguard.com/encyclopedia/ips/51149
Jenkins.Badge.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51157
WordPress.Core.Post.Slug.Stored.XSS,www.fortiguard.com/encyclopedia/ips/51158
Grafana.Labs.Grafana.hs.pluginMarkdown.Directory.Traversal,www.fortiguard.com/encyclopedia/ips/51144
Lighttpd.mod_extforward.Plugin.mod_extforward_Forwarded.DoS,www.fortiguard.com/encyclopedia/ips/51145
Delta.Industrial.Automation.DIAEnergie.HandlerEnergyType.XSS,www.fortiguard.com/encyclopedia/ips/51140
Apache.Subversion.mod_authz_svn.DoS,www.fortiguard.com/encyclopedia/ips/51131
Oracle.MySQL.Server.InnoDB.Memcached.Plugin.GET.Buffer.Overflow,www.fortiguard.com/encyclopedia/ips/51132
Delta.Industrial.Automation.DIAEnergie.hierarchyHandler.XSS,www.fortiguard.com/encyclopedia/ips/51125
Oracle.MySQL.Server.InnoDB.Memcached.Plugin.Integer.Underflow,www.fortiguard.com/encyclopedia/ips/51120
Apache.Log4j.Error.Log.Configuration.File.Remote.Code.Execution,www.fortiguard.com/encyclopedia/ips/51060
Adobe.Illustrator.CVE-2022-23190.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51035
Adobe.Illustrator.CVE-2022-23191.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51036
Adobe.Illustrator.CVE-2022-23192.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51032
Adobe.Illustrator.CVE-2022-23193.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51037
Adobe.Illustrator.CVE-2022-23194.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51034
Adobe.Illustrator.CVE-2022-23195.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51033
Adobe.Photoshop.CVE-2021-43020.Memory.Leak,www.fortiguard.com/encyclopedia/ips/51038
Adobe.Photoshop.CVE-2022-24090.Memory.Leak,www.fortiguard.com/encyclopedia/ips/51039
Adobe.Illustrator.CVE-2022-23189.Null.Pointer.Dereference,www.fortiguard.com/encyclopedia/ips/51019
Adobe.Illustrator.CVE-2022-23196.Memory.Leak,www.fortiguard.com/encyclopedia/ips/51018
Adobe.Illustrator.CVE-2022-23197.Memory.Leak,www.fortiguard.com/encyclopedia/ips/51014
IBM.i2.Analyst.Notebook.CVE-2021-39049.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51010
IBM.i2.Analyst.Notebook.CVE-2021-39050.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/51011
Dolibarr.ERP.and.CRM.Suite.Group.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50990
Jenkins.Active.Choices.Plugin.CVE-2021-21699.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50956
Schneider.Electric.C-Bus.Toolkit.Authentication.Bypass,www.fortiguard.com/encyclopedia/ips/50985
GitLab.Community.Enterprise.Edition.DesignReferenceFilter.XSS,www.fortiguard.com/encyclopedia/ips/50968
MS.Exchange.Server.HandleBackEndCalculationException.XSS,www.fortiguard.com/encyclopedia/ips/50976
Apple.XAR.Archive.Parsing.Arbitrary.File.Write,www.fortiguard.com/encyclopedia/ips/50961
Montala.Limited.ResourceSpace.index.php.XSS,www.fortiguard.com/encyclopedia/ips/50960
WordPress.Download.Manager.Plugin.Package.Settings.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50955
Schneider.Electric.Smart-UPS.SRT.5000.SCHEDACTL.XSS,www.fortiguard.com/encyclopedia/ips/50485
Schneider.Electric.Smart-UPS.SRT.5000.ulsogact1.XSS,www.fortiguard.com/encyclopedia/ips/50490
Moodle.Admin.Shell.Upload,www.fortiguard.com/encyclopedia/ips/50939
Squid.Proxy.HTTP.Range.Header.Handling.DoS,www.fortiguard.com/encyclopedia/ips/50930
Squid.Proxy.HTTP.Content-Range.Header.Handling.DoS,www.fortiguard.com/encyclopedia/ips/50923
WordPress.LearnPress.Plugin.Profile.Settings.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50922
Grafana.Labs.Grafana.CVE-2021-41174.XSS,www.fortiguard.com/encyclopedia/ips/50921
Siemens.SINEC.NMS.Export.Container.Directory.Traversal,www.fortiguard.com/encyclopedia/ips/50913
Squid.Proxy.HTTP.Vary.Header.Handling.DoS,www.fortiguard.com/encyclopedia/ips/50912
Sonatype.Nexus.Repository.Manager.CVE-2021-37152.XSS,www.fortiguard.com/encyclopedia/ips/50888
Atlassian.Server.S.Endpoint.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50857
Adobe.Illustrator.CVE-2021-40747.DoS,www.fortiguard.com/encyclopedia/ips/50818
Adobe.Illustrator.CVE-2021-40748.DoS,www.fortiguard.com/encyclopedia/ips/50816
Adobe.Illustrator.CVE-2021-40749.DoS,www.fortiguard.com/encyclopedia/ips/50817
Autodesk.DWG.TrueView.CVE-2022-27523.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/50821
Autodesk.DWG.TrueView.CVE-2022-27524.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/50822
GitLab.Community.and.Enterprise.Edition.Mermaid.Markdown.XSS,www.fortiguard.com/encyclopedia/ips/50797
Oracle.MySQL.Server.InnoDB.Memcached.PREPENT.Integer.Underflow,www.fortiguard.com/encyclopedia/ips/50795
Schneider.Electric.Smart-UPS.SRT.5000.ApplyPolicy.XSS,www.fortiguard.com/encyclopedia/ips/50513
Schneider.Electric.Smart-UPS.SRT.5000.ConfirmPolicyDelete.XSS,www.fortiguard.com/encyclopedia/ips/50514
Schneider.Electric.Smart-UPS.SRT.5000.EditPolicy.XSS,www.fortiguard.com/encyclopedia/ips/50515
Schneider.Electric.Smart-UPS.SRT.5000.UserCFG.XSS,www.fortiguard.com/encyclopedia/ips/50512
Oracle.OSS.Support.Tools.Diagnostic.Assistant.XXE,www.fortiguard.com/encyclopedia/ips/50785
WordPress.Plugin.Popup.Anything.XSS,www.fortiguard.com/encyclopedia/ips/50777
Advantech.R-SeeNet.telnet_form.php.XSS,www.fortiguard.com/encyclopedia/ips/50746
Advantech.R-SeeNet.ssh_form.php.XSS,www.fortiguard.com/encyclopedia/ips/50710
Oracle.BI.Publisher.CVE-2021-2401.XDO.XML.XXE,www.fortiguard.com/encyclopedia/ips/50706
Atlassian.Jira.Server.User.Enumeration.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50694
WordPress.Plugin.Simply.Gallery.Block.Lightbox.XSS,www.fortiguard.com/encyclopedia/ips/50678
WordPress.Plugin.WP.Video.Lightbox.XSS,www.fortiguard.com/encyclopedia/ips/50676
Nagios.Log.Server.Audit.Log.And.Alert.History.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/50670
WordPress.YOP.Poll.Plugin.CVE-2021-24833.XSS,www.fortiguard.com/encyclopedia/ips/50638
WordPress.YOP.Poll.Plugin.CVE-2021-24834.XSS,www.fortiguard.com/encyclopedia/ips/50639
Advantech.R-SeeNet.device_graph_page.php.XSS,www.fortiguard.com/encyclopedia/ips/50631
MS.Windows.Server.NTLM.Relay.Spoofing,www.fortiguard.com/encyclopedia/ips/50628
ManageEngine.Applications.Manager.UserConfigurationAction.XSS,www.fortiguard.com/encyclopedia/ips/50612
Jenkins.Extra.Columns.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50611
Apache.Tomcat.Transfer.Encoding.Request.Smuggling,www.fortiguard.com/encyclopedia/ips/50607
ManageEngine.ServiceDesk.Plus.WsDiscoveryServlet.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50598
Jenkins.Scriptler.Plugin.Parameter.Names.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50560
Jenkins.Scriptler.Plugin.Script.Content.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50554
Jenkins.Active.Choices.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50544
Apache.Superset.URL.Shortener.Open.Redirect,www.fortiguard.com/encyclopedia/ips/50534
Cisco.ASA.Web.Interface.XSS,www.fortiguard.com/encyclopedia/ips/50533
Jenkins.Claim.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50491
Joomla.Proclaim.Extension.ServerName.XSS,www.fortiguard.com/encyclopedia/ips/50461
Cisco.HyperFlex.HX.upload.Handling.Directory.Traversal,www.fortiguard.com/encyclopedia/ips/50438
Jenkins.Dashboard.View.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50401
Jenkins.Credentials.Plugin.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/50378
Atlassian.Confluence.Configuration.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50040
Nagios.XI.xiwindow.iframe.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/50330
Netgate.pfSense.services_wol_edit.php.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50303
Brickcom.Corp.Network.Camera.Conf.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50255
Cisco.Video.Surveillance.Manager.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50252
Jenkins.Artifact.Repository.Parameter.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50249
Jovision.IP.Camera.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50250
Cisco.Secure.ACS.Authentication.Bypass,www.fortiguard.com/encyclopedia/ips/50238
Mozilla.Firefox.SOP.Bypass.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50237
SonicWall.Email.Security.Dload_apps.Arbitrary.Path.Traversal,www.fortiguard.com/encyclopedia/ips/50242
VMware.vRealize.OM.API.Certificate.Upload.Directory.Traversal,www.fortiguard.com/encyclopedia/ips/50239
Thomson.TWG849.SNMP.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50226
D-Link.DIR-825.CGI.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50215
D-Link.DWR-932.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50211
Mozilla.Firefox.OnBeforeUnload.Address.Bar.URL.Spoofing,www.fortiguard.com/encyclopedia/ips/50203
OpenEMR.patient_report.php.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50206
Cisco.Webex.CVE-2021-1527.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/50170
Google.Chrome.Clipboard.SVG.UXSS,www.fortiguard.com/encyclopedia/ips/50187
Google.Chrome.SimplifiedLowering.Integer.Overflow,www.fortiguard.com/encyclopedia/ips/50185
LibTIFF.tiff2pdf.Converter.Out.Of.Bounds.Read,www.fortiguard.com/encyclopedia/ips/50163
Umbraco.CMS.File.Upload.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50038
MS.Edge.iframe.Print.Function.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50160
Mozilla.Firefox.Reaper.Resource.Exhaustion.DoS,www.fortiguard.com/encyclopedia/ips/50158
Jenkins.Build.With.Parameters.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50151
Nagios.XI.Web.SSH.Terminal.sshterm.php.XSS,www.fortiguard.com/encyclopedia/ips/50130
Jenkins.Repository.Connector.Plugin.Stored.XSS,www.fortiguard.com/encyclopedia/ips/50128
Alibaba.Nacos.API.User.Authentication.Bypass,www.fortiguard.com/encyclopedia/ips/50030
FineCMS.Avatar.Data.Remote.Code.Execution,www.fortiguard.com/encyclopedia/ips/50026
Jinja2.Globals.SSTI.Remote.Code.Execution,www.fortiguard.com/encyclopedia/ips/50027
Coremail.Mail.System.mailsms.Config.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/50019
PHPCMS.a_k.Arbitrary.File.Download,www.fortiguard.com/encyclopedia/ips/50021
XStream.ServiceNameIterator.CVE-2021-21349.SSRF,www.fortiguard.com/encyclopedia/ips/50018
YCCMS.Factory.File.Remote.Code.Execution,www.fortiguard.com/encyclopedia/ips/50022
XStream.URLDataSource.CVE-2021-21342.SSRF,www.fortiguard.com/encyclopedia/ips/50004
Apache.Superset.Markdown.Component.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49999
Google.Chrome.V8.Deoptimized.Map.Type.Confusion,www.fortiguard.com/encyclopedia/ips/49992
Adobe.Magento.DownloadCss.php.XSS,www.fortiguard.com/encyclopedia/ips/49980
phpGACL.acl_admin.php.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/49974
MS.Exchange.Server.msExchEcpCanary.Spoofing,www.fortiguard.com/encyclopedia/ips/49959
Nagios.XI.Users.php.Username.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49930
Oracle.WebLogic.Console.Help.SSRF,www.fortiguard.com/encyclopedia/ips/49883
jQuery.jQuery.extend.Object.Prototype.Pollution,www.fortiguard.com/encyclopedia/ips/49878
Oracle.Mojarra.JSF.PartialViewContextImpl.XSS,www.fortiguard.com/encyclopedia/ips/49880
Spring.Framework.jsessionid.Reflected.File.Download,www.fortiguard.com/encyclopedia/ips/49877
Nagios.XI.Deploy.Dashboards.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49857
Webmin.Command-Shell.index.cgi.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49833
DNSmasq.sort_rrset.CVE-2020-25683.Out.of.Bounds.Write,www.fortiguard.com/encyclopedia/ips/49828
DNSmasq.sort_rrset.CVE-2020-25687.Out.of.Bounds.Write,www.fortiguard.com/encyclopedia/ips/49823
Twitter.TwitterServer.HistogramQueryHandler.XSS,www.fortiguard.com/encyclopedia/ips/49800
Joomla!.CMS.mod_breadcrumbs.Title.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49791
Zoom.Meeting.Connector.Authenticated.Remote.Command.Injection,www.fortiguard.com/encyclopedia/ips/49741
Accellion.FTA.auth_params.CRLF.Injection,www.fortiguard.com/encyclopedia/ips/49766
Accellion.FTA.display.parameter.CRLF.Injection,www.fortiguard.com/encyclopedia/ips/49769
Apache.HTTP.Server.Chunk.Size.Request.Smuggling,www.fortiguard.com/encyclopedia/ips/49763
MS.Windows.NTFS.File.System.i30.Malformed.Path.DoS,www.fortiguard.com/encyclopedia/ips/49759
Joomla!.CMS.mod_random_image.link.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49740
MS.Exchange.Server.NewExchangeCertificate.Arbitrary.File.Write,www.fortiguard.com/encyclopedia/ips/49739
Trend.Micro.InterScan.Messaging.Widget.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/49701
Adobe.Acrobat.Annots.Data.Exfiltration,www.fortiguard.com/encyclopedia/ips/49661
Arcserve.D2D.getNews.External.Entity.Injection,www.fortiguard.com/encyclopedia/ips/49695
MS.Windows.Group.Policy.Preferences.Privilege.Escalation,www.fortiguard.com/encyclopedia/ips/42204
Belkin.Wemo.ChangeFriendlyName.XSS,www.fortiguard.com/encyclopedia/ips/49688
Apache.CXF.services.styleSheetPath.XSS,www.fortiguard.com/encyclopedia/ips/49662
Zabbix.Dashboard.URL.Widget.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49664
Adobe.Acrobat.exportAsXFDFStr.Out.of.Bounds.Read,www.fortiguard.com/encyclopedia/ips/49569
Atlassian.Jira.Server.ViewUserHover.jspa.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/49645
MS.Windows.PE.File.Signature.Spoofing,www.fortiguard.com/encyclopedia/ips/49643
jQuery.htmlPrefilter.innerHTML.XSS,www.fortiguard.com/encyclopedia/ips/49642
jQuery.htmlPrefilter.replace.XSS,www.fortiguard.com/encyclopedia/ips/49641
Adobe.Reader.CVE-2020-24432.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/49579
FasterXML.Jackson.DriverManagerConnectionSource.Deserialization,www.fortiguard.com/encyclopedia/ips/49618
Jira.Plugins.JiraWhitelist.SSRF,www.fortiguard.com/encyclopedia/ips/49614
Oracle.WebLogic.Fusion.Middleware.UDDIexplorer.SSRF,www.fortiguard.com/encyclopedia/ips/49617
ZenTao.getblockdata.mode.Remote.Code.Execution,www.fortiguard.com/encyclopedia/ips/49613
phpMyAdmin.scripts.setup.php.Insecure.Deserialization,www.fortiguard.com/encyclopedia/ips/49616
Adobe.Acrobat.stringFromStream.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/49572
Adobe.Reader.CVE-2020-24430.Memory.Corruption,www.fortiguard.com/encyclopedia/ips/49578
WordPress.Plugin.KingComposer.kc-online-preset-data.XSS,www.fortiguard.com/encyclopedia/ips/49564
D-Link.DSR-250N.upgradeStatusReboot.CGI.DoS,www.fortiguard.com/encyclopedia/ips/49563
Nagios.XI.CCM.admin_views.inc.php.Arbitrary.File.Overwrite,www.fortiguard.com/encyclopedia/ips/49559
Nagios.XI.Graph.Explorer.visFunctions.inc.php.XSS,www.fortiguard.com/encyclopedia/ips/49544
Apache.Airflow.trigger.origin.XSS,www.fortiguard.com/encyclopedia/ips/49538
Jenkins.CVS.Plugin.Cross-Site.Request.Forgery,www.fortiguard.com/encyclopedia/ips/49523
MS.SharePoint.ControlParameter.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/49494
Responder.LLMNR.Poisoning.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/49485
Nagios.XI.account.main.php.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49476
WordPress.Metaslider.Plugin.XSS,www.fortiguard.com/encyclopedia/ips/49475
rConfig.Network.Device.Configuration.Tool.configDevice.php.XSS,www.fortiguard.com/encyclopedia/ips/49472
MS.SharePoint.tagPrefixRegex.Parsing.Remote.Code.Execution,www.fortiguard.com/encyclopedia/ips/49458
WECON.LeviStudioU.Alarm.Bitaddr.Stack.Buffer.Overflow,www.fortiguard.com/encyclopedia/ips/49456
Apache.OFBiz.XML-RPC.Java.Deserialization.XSS,www.fortiguard.com/encyclopedia/ips/49438
MS.Windows.MSI.File.Signature.Spoofing,www.fortiguard.com/encyclopedia/ips/49449
TerraMaster.NAS.URL.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/49428
DNSExfiltrator.Data.Exfiltration,www.fortiguard.com/encyclopedia/ips/49418
rConfig.Network.Device.Configuration.Tool.devicemgmt.php.XSS,www.fortiguard.com/encyclopedia/ips/49404
QNX.Inetd.TCP.Service.DoS,www.fortiguard.com/encyclopedia/ips/49391
Schneider.Quantum.140.series.PLC.Control.Detection,www.fortiguard.com/encyclopedia/ips/49388
ISF.S7-1200.S7comm.Plus.Command.Detection,www.fortiguard.com/encyclopedia/ips/49382
Citrix.ADC.Gateway.SDWAN.WAN-OP.JNLP.Reflected.Code.Injection,www.fortiguard.com/encyclopedia/ips/49379
ISF.Creds.S7.BruteForce,www.fortiguard.com/encyclopedia/ips/49380
WordPress.Gallery.PhotoBlocks.Plugin.XSS,www.fortiguard.com/encyclopedia/ips/49371
WordPress.Quiz.And.Survey.Master.Plugin.XSS,www.fortiguard.com/encyclopedia/ips/49372
Apache.OFBiz.stream.contentId.XSS,www.fortiguard.com/encyclopedia/ips/49369
Foxit.Studio.Photo.PSD.ImageResourceBlocks.Out.of.Bounds.Read,www.fortiguard.com/encyclopedia/ips/49358
ISF.Creds.SNMP.BruteForce,www.fortiguard.com/encyclopedia/ips/49360
Siemens.S7-300.S7-400.S7comm.PLCs.DoS,www.fortiguard.com/encyclopedia/ips/49359
Citrix.ADC.Gateway.SDWAN.WAN-OP.filedownload.Path.Traversal,www.fortiguard.com/encyclopedia/ips/49350
Citrix.ADC.Gateway.SDWAN.WAN-OP.report.Authentication.Bypass,www.fortiguard.com/encyclopedia/ips/49351
SAP.NetWeaver.SOAP.Query.Directory.Traversal,www.fortiguard.com/encyclopedia/ips/49355
ManageEngine.Desktop.Central.AppDependency.Arbitrary.File.Write,www.fortiguard.com/encyclopedia/ips/49324
WordPress.WiseChat.Plugin.CSV.Injection,www.fortiguard.com/encyclopedia/ips/48995
Gila.CMS.sql.php.SQL.Injection,www.fortiguard.com/encyclopedia/ips/49320
FG-VD-20-057_Sapido.0day,www.fortiguard.com/encyclopedia/ips/49318
Mozilla.Firefox.Bootstrapped.Addon.Code.Execution,www.fortiguard.com/encyclopedia/ips/31628
SonicWALL.SSL.VPN.Format.String,www.fortiguard.com/encyclopedia/ips/28633
Nextcloud.Plugin.Metadata.XSS,www.fortiguard.com/encyclopedia/ips/49296
Embedded.JScript.Evaluator,www.fortiguard.com/encyclopedia/ips/49310
HTTPCore.Controller.Webshell,www.fortiguard.com/encyclopedia/ips/49311
PHP-Fusion.Administration.Banner.Stored.XSS,www.fortiguard.com/encyclopedia/ips/49288
Phpweb.CMS.appcode.Information.Disclosure,www.fortiguard.com/encyclopedia/ips/49286
TinyMCE.JBimages.Plugin.Arbitrary.File.Upload,www.fortiguard.com/encyclopedia/ips/49268
Nextcloud.NotificationShow.XSS,www.fortiguard.com/encyclopedia/ips/49297
Oracle.iPlanet.Admin.Panel.admingui.Image.Injection,www.fortiguard.com/encyclopedia/ips/49269
OpenMRS.Reference.Application.sessionLocation.Reflected.XSS,www.fortiguard.com/encyclopedia/ips/49232
WordPress.DragAndDrop.Multi.File.Uploader.Arbitrary.File.Upload,www.fortiguard.com/encyclopedia/ips/49271
WordPress.Calculated.Fields.Form.XSS,www.fortiguard.com/encyclopedia/ips/49174
ISC.BIND.TSIG.Assertion.Failure.DoS,www.fortiguard.com/encyclopedia/ips/49199
TerraMaster.TOS.sysname.Parameter.XSS,www.fortiguard.com/encyclopedia/ips/49028
ManageEngine.ServiceDesk.Plus.CVE-2019-8394.File.Upload,www.fortiguard.com/encyclopedia/ips/48988
IBM.Data.Risk.Manager.fetchLogFiles.Arbitrary.File.Download,www.fortiguard.com/encyclopedia/ips/48957
WordPress.Plugin.FooGallery.Lightbox.XSS,www.fortiguard.com/encyclopedia/ips/48993
WordPress.WPFormsLite.FormBuilder.Plugin.XSS,www.fortiguard.com/encyclopedia/ips/48994
Metasploit.Libnotify.Plugin.Arbitrary.Command.Execution,www.fortiguard.com/encyclopedia/ips/48950
Rank.Math.WP.SEO.Plugin.updateMeta.Access.Control.Weakness,www.fortiguard.com/encyclopedia/ips/48893
